step,time,ground_x,ground_y,ground_th,est_x,est_y,est_th
537,1.000633716583252,1.0105,0.32474,0.0,2.3436424415306463,2.1987019905826064,-2.3570692068142454
538,1.002138376235962,1.0105,0.32524,0.0,2.3555329530753117,2.186162849214437,-2.3478447681949706
539,1.0036225318908691,1.0105,0.32575,0.0,2.358507234425604,2.1895157075156817,-2.358150438097551
540,1.0051321983337402,1.0105,0.32625,0.0,2.3601844526022204,2.194416191108465,-2.35060405118132
541,1.0066583156585693,1.0105,0.32675,0.0,2.3603620996594294,2.1923618932966176,-2.3484966272858316
542,1.008152723312378,1.0105,0.32725,0.0,2.362963765685636,2.186900265348335,-2.3550343071069237
543,1.0096354484558105,1.0105,0.32775,0.0,2.3703689199286115,2.1902821674651243,-2.3509279924357824
544,1.0111379623413086,1.0105,0.32825,0.0,2.374520182010867,2.1906044918121057,-2.349518615787124
545,1.013418197631836,1.0105,0.32875,0.0,2.3769315353258342,2.1906191353365325,-2.350178580766858
546,1.015429973602295,1.0105,0.32925,0.0,2.375840368569363,2.183792057399384,-2.3625516060360527
547,1.0174031257629395,1.0105,0.32975,0.0,2.378810684947173,2.1922950450359435,-2.351215926836054
548,1.0189542770385742,1.0105,0.33025,0.0,2.3853599408127164,2.197102328877951,-2.349537095343449
549,1.0204596519470215,1.0105,0.33075,0.0,2.387138070470988,2.196738792763792,-2.3534912684068563
550,1.021981954574585,1.0105,0.33125,0.0,2.378695067196834,2.1977847980128757,-2.3498197294599095
551,1.023484706878662,1.0105,0.33175,0.0,2.374555526988403,2.1940807541249656,-2.3467000782535066
552,1.024998426437378,1.0105,0.33225,0.0,2.3765756997308802,2.1896868306559583,-2.3569721565492383
553,1.0265069007873535,1.0105,0.33275,0.0,2.3873166118789815,2.1896146103001803,-2.3582936631456803
554,1.028027057647705,1.0105,0.33325,0.0,2.3850088358717723,2.19953603602467,-2.350798610506902
555,1.0295233726501465,1.0105,0.33375,0.0,2.3732804627747996,2.203590535368262,-2.34606066191653
556,1.0310635566711426,1.0105,0.33425,0.0,2.3756383619456094,2.200812325439882,-2.351693530735435
557,1.0325586795806885,1.0105,0.33475,0.0,2.3752253125014953,2.2005333519206727,-2.3536914239880873
558,1.0340666770935059,1.0105,0.33525,0.0,2.383955961910224,2.2014199399269962,-2.349395393217997
559,1.0355603694915771,1.0105,0.33575,0.0,2.379246875003319,2.200184961676486,-2.356345306699785
560,1.0370686054229736,1.0105,0.33626,0.0,2.3646699026643896,2.1892668361857615,-2.355665704463012
561,1.0385642051696777,1.0105,0.33676,0.0,2.3564242337175867,2.1798631819139183,-2.3467448456817976
562,1.0400738716125488,1.0105,0.33726,0.0,2.349969289082068,2.1764442131199173,-2.347476024766505
563,1.0417633056640625,1.0105,0.33776,0.0,2.3436563485439272,2.175257756547172,-2.3544842443208585
564,1.0437159538269043,1.0105,0.33826,0.0,2.350124148459633,2.1706667920965237,-2.345579112471794
565,1.0453197956085205,1.0105,0.33876,0.0,2.3605704600536637,2.1671093956493106,-2.336968466049161
566,1.0468347072601318,1.0105,0.33926,0.0,2.3583902813978392,2.1657742308459724,-2.3552114013993375
567,1.0483314990997314,1.0105,0.33976,0.0,2.3687451448622405,2.1715169642903818,-2.3529092717414573
568,1.0498411655426025,1.0105,0.34026,0.0,2.36455712299951,2.167277747210064,-2.3752945701005803
569,1.0513336658477783,1.0105,0.34076,0.0,2.3634433955441825,2.167433014900958,-2.352340029063263
570,1.052856206893921,1.0105,0.34126,0.0,2.3651622275382262,2.1763585351485615,-2.35237637791436
571,1.0548462867736816,1.0105,0.34176,0.0,2.384091068734727,2.1811765251223973,-2.3517478848543933
572,1.056771993637085,1.0105,0.34226,0.0,2.385386528727942,2.1769537705179496,-2.3505149248678023
573,1.058844804763794,1.0105,0.34276,0.0,2.3838921720299586,2.17725227031239,-2.3357097148600774
574,1.0603623390197754,1.0105,0.34326,0.0,2.3781147577474293,2.1736513326070486,-2.3432469283577166
575,1.0618727207183838,1.0105,0.34376,0.0,2.3804095302983703,2.1777566298165847,-2.355936905490079
576,1.0633652210235596,1.0105,0.34426,0.0,2.375180411918004,2.1779001211437214,-2.3506955361283857
577,1.0648856163024902,1.0105,0.34476,0.0,2.381088960709077,2.178933410613082,-2.344214180799918
578,1.0663864612579346,1.0105,0.34526,0.0,2.375504720738812,2.1827556990474513,-2.35015958735218
579,1.067896842956543,1.0105,0.34576,0.0,2.3774775445633933,2.1865737700324206,-2.374977481009531
580,1.0693824291229248,1.0105,0.34626,0.0,2.375930985812864,2.189497001824005,-2.3521481932365704
581,1.0708880424499512,1.0105,0.34676,0.0,2.3751076063947245,2.193009128059352,-2.3461582886581307
582,1.0723764896392822,1.0105,0.34727,0.0,2.3791834348179317,2.1917653632144227,-2.353778297374462
583,1.073876142501831,1.0105,0.34777,0.0,2.3817520312721716,2.1900335981339296,-2.3530789490728603
584,1.075364112854004,1.0105,0.34827,0.0,2.3856913593742517,2.1855102100163486,-2.3412726113952274
585,1.0768587589263916,1.0105,0.34877,0.0,2.3796261559139125,2.187301503677938,-2.3540654973252177
586,1.0784213542938232,1.0105,0.34927,0.0,2.376799912263872,2.187618157839542,-2.34997119079216
587,1.079927921295166,1.0105,0.34977,0.0,2.368104581407594,2.1852930088118696,-2.3537575115951617
588,1.081418514251709,1.0105,0.35027,0.0,2.3787848683797583,2.192277470815075,-2.352853723778533
589,1.082916259765625,1.0105,0.35077,0.0,2.370723975247654,2.191160967653807,-2.35978203582973
590,1.0844080448150635,1.0105,0.35127,0.0,2.3727557030897892,2.183626708284953,-2.34946524589746
591,1.0859277248382568,1.0105,0.35177,0.0,2.3646577210418984,2.189849286524092,-2.3554111246738874
592,1.087432861328125,1.0105,0.35227,0.0,2.370458950146452,2.185847513844561,-2.3518387785397628
593,1.088935375213623,1.0105,0.35277,0.0,2.3671031360645687,2.184701841812043,-2.3510065390915886
594,1.0904309749603271,1.0105,0.35327,0.0,2.372896729539847,2.1768925038753015,-2.358582494493916
595,1.0919244289398193,1.0105,0.35377,0.0,2.3696671265566254,2.171554065973065,-2.3675304422683614
596,1.0934090614318848,1.0105,0.35427,0.0,2.368263896779639,2.1801700640072506,-2.3682449540320265
597,1.0950090885162354,1.0105,0.35477,0.0,2.3616725146933337,2.179610613585552,-2.3655880787078636
598,1.096944808959961,1.0105,0.35527,0.0,2.3693642996487605,2.176322098504082,-2.3598837517954245
599,1.098597526550293,1.0105,0.35577,0.0,2.3731539480024364,2.1718142440461317,-2.3629168143498145
600,1.1003754138946533,1.0105,0.35627,0.0,2.3779734282051734,2.1755422020005803,-2.360439042322101
601,1.1019058227539062,1.0105,0.35677,0.0,2.3872235510443,2.1795948272146606,-2.3609878546151446
602,1.1034066677093506,1.0105,0.35727,0.0,2.379986335296663,2.1746988269317287,-2.362557443709643
603,1.1050326824188232,1.0105,0.35777,0.0,2.3679261960621782,2.1796481592540315,-2.377928478008877
604,1.1072766780853271,1.0106,0.35828,0.0,2.371652292422755,2.1886457069682894,-2.3758670101938866
605,1.1088874340057373,1.0106,0.35878,0.0,2.373543513758442,2.1899780404347005,-2.3834203262034355
606,1.1103904247283936,1.0106,0.35928,0.0,2.368935573740624,2.1802787178078686,-2.3803743118468366
607,1.1119201183319092,1.0106,0.35978,0.0,2.364463163817979,2.1815312331175627,-2.3793075804502646
608,1.1134181022644043,1.0106,0.36028,0.0,2.367548606953799,2.1825298217195948,-2.3847028730778645
609,1.1149251461029053,1.0106,0.36078,0.0,2.36292613292433,2.1796432286016314,-2.386260548529638
610,1.1164400577545166,1.0106,0.36128,0.0,2.3604662400781162,2.182659454011903,-2.38536756206432
611,1.118060827255249,1.0106,0.36178,0.0,2.3745843552636496,2.193675512576907,-2.389626412457714
612,1.119565725326538,1.0106,0.36228,0.0,2.384343340266961,2.1979407516661023,-2.388104685180324
613,1.1210734844207764,1.0106,0.36278,0.0,2.3838252453797044,2.1932366145533884,-2.384305465352829
614,1.1226317882537842,1.0106,0.36328,0.0,2.379758196931337,2.1925468978712126,-2.3889739740260443
615,1.1250007152557373,1.0106,0.36378,0.0,2.3835137976756844,2.193155632730609,-2.3854932147755687
616,1.1273894309997559,1.0106,0.36428,0.0,2.3770068725794955,2.202353763571156,-2.391091320531525
617,1.129819631576538,1.0106,0.36478,0.0,2.3771782762721356,2.2030952979781233,-2.387445617846092
618,1.1322288513183594,1.0106,0.36528,0.0,2.377908324948794,2.2073385214481345,-2.382915821163828
619,1.1346077919006348,1.0106,0.36578,0.0,2.376336650267684,2.2164371976920956,-2.377324660935385
620,1.1370573043823242,1.0106,0.36628,0.0,2.3815008098695487,2.215564148888093,-2.3946375049432427
621,1.1394495964050293,1.0106,0.36678,0.0,2.381048386721477,2.2148806376652392,-2.3937938827100242
622,1.1419124603271484,1.0106,0.36728,0.0,2.378433165195608,2.219801069502683,-2.397174147047503
623,1.1443407535552979,1.0106,0.36778,0.0,2.376374196690643,2.2075979916445445,-2.3924520236255025
624,1.1467878818511963,1.0106,0.36828,0.0,2.3743636397814694,2.2044284323251886,-2.3863363515316736
625,1.1486012935638428,1.0106,0.36878,0.0,2.384636259373829,2.2009081586554093,-2.397003278033798
626,1.1505849361419678,1.0106,0.36929,0.0,2.38057807199188,2.197244019726996,-2.3907635953528277
627,1.1521711349487305,1.0106,0.36979,0.0,2.381528549755284,2.193817515838658,-2.3996302980712683
628,1.1537203788757324,1.0106,0.37029,0.0,2.3807577793486865,2.197377853419721,-2.390279757401885
629,1.1552481651306152,1.0106,0.37079,0.0,2.3803871339595624,2.1901876250782313,-2.376407468797133
630,1.1567869186401367,1.0106,0.37129,0.0,2.382667880758247,2.184869698410261,-2.3859610705465975
631,1.1582770347595215,1.0106,0.37179,0.0,2.395202767314531,2.188259144376273,-2.3961359564657028
632,1.15977144241333,1.0106,0.37229,0.0,2.399832420262001,2.1866537792820724,-2.3962914446033454
633,1.1612603664398193,1.0106,0.37279,0.0,2.3894783507473973,2.1910261928820955,-2.386505167222437
634,1.162858009338379,1.0106,0.37329,0.0,2.382954371013262,2.1979366158479254,-2.378961732098806
635,1.164370059967041,1.0106,0.37379,0.0,2.3895263165001985,2.200811813101013,-2.3931051966832335
636,1.1658735275268555,1.0106,0.37429,0.0,2.3816082306331996,2.1999142399239755,-2.373064747355327
637,1.167367696762085,1.0106,0.37479,0.0,2.3750011826900677,2.202268189557081,-2.378579348789629
638,1.1688623428344727,1.0106,0.37529,0.0,2.366893274408189,2.2051201395496185,-2.3892957891751996
639,1.170356273651123,1.0106,0.37579,0.0,2.3761429015925826,2.2065558180104428,-2.3840995925179764
640,1.171867847442627,1.0106,0.37629,0.0,2.3736009997748,2.2099348731022306,-2.376246320062646
641,1.1741549968719482,1.0106,0.37679,0.0,2.368434274431568,2.2140620025975672,-2.3865527412964447
642,1.1761300563812256,1.0106,0.37729,0.0,2.374021903652827,2.212178876039287,-2.3808618013420912
643,1.1779654026031494,1.0106,0.37779,0.0,2.375764937346961,2.2089935121626096,-2.379338220418094
644,1.1794791221618652,1.0106,0.37829,0.0,2.3871635360540764,2.1984181281672006,-2.3768491104837493
645,1.1810553073883057,1.0106,0.37879,0.0,2.384170585892537,2.1971548258136653,-2.3846954947558845
646,1.1826815605163574,1.0106,0.37929,0.0,2.377110654980048,2.1912810857881553,-2.372832538541066
647,1.1841981410980225,1.0106,0.37979,0.0,2.3757838585786923,2.1871761574688033,-2.378490720735065
648,1.1857013702392578,1.0106,0.3803,0.0,2.384888032675903,2.1803391317068375,-2.382227499955776
649,1.1871910095214844,1.0106,0.3808,0.0,2.3941530386793195,2.186334991210939,-2.38389981252383
650,1.1886885166168213,1.0106,0.3813,0.0,2.3974649844206612,2.1837567829075435,-2.3902898219270665
651,1.1901803016662598,1.0106,0.3818,0.0,2.397757635736558,2.1873500863232183,-2.374205150468404
652,1.191695213317871,1.0106,0.3823,0.0,2.39222557518054,2.1951432140822797,-2.3838142154258337
653,1.1931805610656738,1.0106,0.3828,0.0,2.3987862899820507,2.1924142128637105,-2.3863969714311017
654,1.1946871280670166,1.0106,0.3833,0.0,2.399267323447694,2.1988718457952903,-2.369294312702485
655,1.1961743831634521,1.0106,0.3838,0.0,2.4015102793297527,2.197720827155214,-2.3801812148211696
656,1.1976697444915771,1.0106,0.3843,0.0,2.3909641112345814,2.196446602569508,-2.37999558746909
657,1.1991608142852783,1.0106,0.3848,0.0,2.3853715928214028,2.2001163607559446,-2.3816991333931
658,1.2006587982177734,1.0106,0.3853,0.0,2.3928821096839643,2.201395806554018,-2.3861514875384295
659,1.202451229095459,1.0106,0.3858,0.0,2.3947063644466127,2.1973632062579176,-2.3878744334531876
660,1.20430326461792,1.0106,0.3863,0.0,2.391662765056181,2.195933282630675,-2.3854329843213002
661,1.2058353424072266,1.0106,0.3868,0.0,2.385217694318331,2.19385224210015,-2.3798636584929906
662,1.207343578338623,1.0106,0.3873,0.0,2.3817581889621464,2.189694759428435,-2.3848991333916034
663,1.2088451385498047,1.0106,0.3878,0.0,2.3743495254581957,2.1900298713343593,-2.3792850147465456
664,1.2103354930877686,1.0106,0.3883,0.0,2.367647030058932,2.188807379665888,-2.405689065216657
665,1.2118339538574219,1.0106,0.3888,0.0,2.3667646920124037,2.1925073966172217,-2.3851479624491208
666,1.2133493423461914,1.0106,0.3893,0.0,2.3685829994239023,2.1921632558676394,-2.3960508091778685
667,1.214883804321289,1.0106,0.3898,0.0,2.364260942618065,2.18717350926183,-2.383061551330602
668,1.2164268493652344,1.0106,0.3903,0.0,2.3710829062843053,2.1868914198499936,-2.3718089517341037
669,1.2179417610168457,1.0106,0.3908,0.0,2.377821889395357,2.1871487377540175,-2.371362550411536
670,1.2200124263763428,1.0106,0.39131,0.0,2.415156438947933,2.1896509745901027,-2.363823885594521
671,1.2220001220703125,1.0106,0.39181,0.0,2.422352468025504,2.1909138905279373,-2.361198147614009
672,1.2241647243499756,1.0106,0.39231,0.0,2.4309628406615618,2.191612127796864,-2.3585109509558237
673,1.2257204055786133,1.0106,0.39281,0.0,2.4498615014062075,2.193081826524777,-2.3563169106475415
674,1.2272295951843262,1.0106,0.39331,0.0,2.462377893733824,2.1923693130778936,-2.361280013982375
675,1.2287514209747314,1.0106,0.39381,0.0,2.455278052664024,2.187680485479461,-2.388309500106132
676,1.230252742767334,1.0106,0.39431,0.0,2.460818736566342,2.195816671466226,-2.379997761510626
677,1.2317543029785156,1.0106,0.39481,0.0,2.449416919004464,2.1948832662463666,-2.368546423183032
678,1.2332427501678467,1.0106,0.39531,0.0,2.4334669778351623,2.195822423001819,-2.3621132191177487
679,1.2347462177276611,1.0106,0.39581,0.0,2.4371108197475553,2.203048231220835,-2.3597933497780303
680,1.2362310886383057,1.0106,0.39631,0.0,2.443068780545705,2.201183350525125,-2.367312781585488
681,1.2377252578735352,1.0106,0.39681,0.0,2.4294890046861393,2.2069551936099265,-2.3474346945586952
682,1.2392146587371826,1.0106,0.39731,0.0,2.418265090459703,2.2049121501709554,-2.3498851855416483
683,1.2407095432281494,1.0106,0.39781,0.0,2.4301270457387036,2.2111777833260073,-2.344596083356104
684,1.2421987056732178,1.0106,0.39831,0.0,2.4305277670189818,2.201483645148782,-2.3385405098904295
685,1.2437031269073486,1.0106,0.39881,0.0,2.4200656390690614,2.2042935089807414,-2.3312667632511745
686,1.245203971862793,1.0106,0.39931,0.0,2.4114414418848207,2.2054498769270485,-2.3388381697153355
687,1.2467238903045654,1.0106,0.39981,0.0,2.3960029504694313,2.197133445889524,-2.337061695406015
688,1.2482166290283203,1.0106,0.40031,0.0,2.3946755317414503,2.1943440207793814,-2.3382785560585257
689,1.2497174739837646,1.0106,0.40081,0.0,2.407617541806389,2.200635007485223,-2.3358602785411833
690,1.2512028217315674,1.0106,0.40131,0.0,2.419329948057141,2.2018155867401568,-2.3426363697723134
691,1.2527029514312744,1.0106,0.40181,0.0,2.427365414001257,2.198389861043814,-2.3586345694705493
692,1.2542989253997803,1.0106,0.40232,0.0,2.4277029105547165,2.198749567540185,-2.3442396050202756
693,1.2564127445220947,1.0106,0.40282,0.0,2.4174182519991745,2.1964298694863444,-2.358395738753781
694,1.2580955028533936,1.0106,0.40332,0.0,2.4122585824543634,2.203214266431432,-2.3538514183576487
695,1.25960373878479,1.0106,0.40382,0.0,2.4118203743804294,2.205671071561639,-2.3471521241291806
696,1.2611312866210938,1.0106,0.40432,0.0,2.404117075806278,2.2111461639390697,-2.350931080602328
697,1.2626302242279053,1.0106,0.40482,0.0,2.401764517360225,2.2056148721335482,-2.3585263401394228
698,1.2641608715057373,1.0106,0.40532,0.0,2.3814436863293666,2.2026290966896,-2.3553824738411246
699,1.265672206878662,1.0106,0.40582,0.0,2.3709707947925187,2.197396501838233,-2.361293266782104
700,1.267714262008667,1.0106,0.40632,0.0,2.3693045467463905,2.196627905192328,-2.3551823177040663
701,1.2694597244262695,1.0106,0.40682,0.0,2.363091384793158,2.1983859672853736,-2.3576062619231575
702,1.2711493968963623,1.0106,0.40732,0.0,2.369862518404906,2.197152954468357,-2.359628433723941
703,1.2729902267456055,1.0106,0.40782,0.0,2.3571566070825307,2.197220911089512,-2.364668124947869
704,1.2751984596252441,1.0106,0.40832,0.0,2.369205648695815,2.1944968228116264,-2.3687579000793355
705,1.2767679691314697,1.0106,0.40882,0.0,2.3697798700736215,2.188845061722823,-2.364903851805056
706,1.2782824039459229,1.0106,0.40932,0.0,2.373669256903036,2.1926474057072642,-2.3613075214917427
707,1.2798168659210205,1.0106,0.40982,0.0,2.3624711388541737,2.181022223676834,-2.354993841786769
708,1.281362771987915,1.0106,0.41032,0.0,2.3679522588774495,2.179756752381285,-2.3574003936132897
709,1.2828872203826904,1.0106,0.41082,0.0,2.3809006150456753,2.1847831965098665,-2.3592968334602142
710,1.284386157989502,1.0106,0.41132,0.0,2.394317414132224,2.182114763934055,-2.3774144691772903
711,1.2858867645263672,1.0106,0.41182,0.0,2.3860634009688355,2.1804404327792226,-2.374141434399108
712,1.2874114513397217,1.0106,0.41232,0.0,2.3892363025735945,2.176818975333587,-2.3760908975858768
713,1.2889299392700195,1.0106,0.41282,0.0,2.3876330166065776,2.17681808303213,-2.359282961336918
714,1.290428876876831,1.0107,0.41333,0.0,2.3888430508858502,2.174830376062275,-2.3643136143190135
715,1.291940689086914,1.0107,0.41383,0.0,2.393487962190888,2.1776447574624878,-2.3687280728494096
716,1.2934484481811523,1.0107,0.41433,0.0,2.386214569868781,2.1769147235239106,-2.370006172558543
717,1.294971227645874,1.0107,0.41483,0.0,2.380280725199408,2.1693774292520227,-2.371214974808149
718,1.2964637279510498,1.0107,0.41533,0.0,2.3761506990860837,2.1660124430726664,-2.372646691266727
719,1.297961950302124,1.0107,0.41583,0.0,2.366447083473533,2.169640041190988,-2.3635279873437716
720,1.2994508743286133,1.0107,0.41633,0.0,2.364071509614834,2.1676028193958863,-2.365776820396383
721,1.3009991645812988,1.0107,0.41683,0.0,2.3641488955552434,2.1617669896698968,-2.355817612771972
722,1.3025009632110596,1.0107,0.41733,0.0,2.3643464851209766,2.159667941997514,-2.360773671068156
723,1.3040149211883545,1.0107,0.41783,0.0,2.370531871125458,2.161195478796891,-2.3639083441928346
724,1.3055050373077393,1.0107,0.41833,0.0,2.3656675051478087,2.1663216882527,-2.368174943174007
725,1.3071110248565674,1.0107,0.41883,0.0,2.3674895322022396,2.168604531013528,-2.3657843481680505
726,1.309079647064209,1.0107,0.41933,0.0,2.3602983617677156,2.1708123834313438,-2.349337511535833
727,1.3107304573059082,1.0107,0.41983,0.0,2.3581021416428576,2.172785525169562,-2.351281980573642
728,1.312260627746582,1.0107,0.42033,0.0,2.3661391150424462,2.1664675808143152,-2.3591114290477355
729,1.3137764930725098,1.0107,0.42083,0.0,2.36958281158221,2.1775060785236384,-2.360952921808639
730,1.3152811527252197,1.0107,0.42133,0.0,2.3648496088841933,2.187988929320294,-2.348320459265079
731,1.3167970180511475,1.0107,0.42183,0.0,2.369452377141543,2.189105809634805,-2.351932763970726
732,1.3182873725891113,1.0107,0.42233,0.0,2.3654235779261055,2.188763532202175,-2.353041764880186
733,1.3197858333587646,1.0107,0.42283,0.0,2.356636136767473,2.185142063429877,-2.3451134768069783
734,1.3212735652923584,1.0107,0.42333,0.0,2.368203862830419,2.1825048272197956,-2.3550156966847187
735,1.322767972946167,1.0107,0.42383,0.0,2.3700808750337043,2.1827081316980133,-2.3395390415698687
736,1.3242559432983398,1.0107,0.42434,0.0,2.3709239023248765,2.1813367731266795,-2.348036283372219
737,1.3258202075958252,1.0107,0.42484,0.0,2.3719224921117075,2.1777864860280336,-2.354885348832535
738,1.3273251056671143,1.0107,0.42534,0.0,2.360986893952712,2.1752009517141566,-2.369350896436591
739,1.3288238048553467,1.0107,0.42584,0.0,2.3625182406521112,2.179365364295052,-2.351122017222157
740,1.3304343223571777,1.0107,0.42634,0.0,2.362828385328154,2.178761827126547,-2.3572126374613083
741,1.33259916305542,1.0107,0.42684,0.0,2.3526254753231144,2.179258358073994,-2.3452574009603744
742,1.3349595069885254,1.0107,0.42734,0.0,2.354943286962945,2.1788275222300597,-2.352365568882366
743,1.3372375965118408,1.0107,0.42784,0.0,2.3560166261908306,2.185971401935615,-2.351571549647666
744,1.3388051986694336,1.0107,0.42834,0.0,2.3570331258481936,2.1875432197270825,-2.3577890689902583
745,1.3404598236083984,1.0107,0.42884,0.0,2.364643647332304,2.1801597373435677,-2.3567362555736673
746,1.3420207500457764,1.0107,0.42934,0.0,2.3660991510416274,2.170516436586819,-2.363088875584143
747,1.3435535430908203,1.0107,0.42984,0.0,2.3594782535796335,2.177375334852802,-2.3597324265217
748,1.3451018333435059,1.0107,0.43034,0.0,2.362777100270364,2.1752251177341897,-2.3556743716845565
749,1.3466007709503174,1.0107,0.43084,0.0,2.3595921048550417,2.1754854745490326,-2.3511058603231065
750,1.3481075763702393,1.0107,0.43134,0.0,2.3628376866879046,2.170996121712471,-2.3515676754864185
751,1.3496224880218506,1.0107,0.43184,0.0,2.367986812064351,2.170998669358642,-2.3433277215703887
752,1.3512203693389893,1.0107,0.43234,0.0,2.364009319963674,2.169920744566443,-2.345390552034652
753,1.3527357578277588,1.0107,0.43284,0.0,2.366237091610665,2.1707514162983035,-2.350343282854743
754,1.3542335033416748,1.0107,0.43334,0.0,2.352826328542834,2.173189488512531,-2.3500313277053437
755,1.3557350635528564,1.0107,0.43384,0.0,2.3577308477551315,2.182363549168078,-2.3513299742395524
756,1.3572254180908203,1.0107,0.43434,0.0,2.359801654706596,2.1899722019761554,-2.361825998197319
757,1.35872483253479,1.0107,0.43484,0.0,2.3551214783887233,2.195355826689271,-2.3530366121876933
758,1.3603038787841797,1.0107,0.43535,0.0,2.3541907738583054,2.1945198789478946,-2.351105572683047
759,1.362252950668335,1.0107,0.43585,0.0,2.3644306605033987,2.193195802957431,-2.346823086858076
760,1.3639376163482666,1.0107,0.43635,0.0,2.3648034208702264,2.191458506380594,-2.361932050657581
761,1.3654415607452393,1.0107,0.43685,0.0,2.3723300240671397,2.192341476385313,-2.360361337156901
762,1.3669815063476562,1.0107,0.43735,0.0,2.3639644639673816,2.1903695022336365,-2.3557919305792616
763,1.3686251640319824,1.0107,0.43785,0.0,2.362137887848313,2.1851124636558783,-2.3642167313372675
764,1.3708274364471436,1.0107,0.43835,0.0,2.3587751934448784,2.1860835945435233,-2.365584832888314
765,1.3729772567749023,1.0107,0.43885,0.0,2.363126390349656,2.1897450436473713,-2.3554916837218
766,1.3745322227478027,1.0107,0.43935,0.0,2.372968298952352,2.191051917330483,-2.3460884958585835
767,1.376054286956787,1.0107,0.43985,0.0,2.366035428837589,2.1933547678580645,-2.3592030151276817
768,1.377549409866333,1.0107,0.44035,0.0,2.3634776102645403,2.1991235980377186,-2.3557621115065253
769,1.379098653793335,1.0107,0.44085,0.0,2.3794469706170207,2.2074696442739894,-2.3562567227971094
770,1.3805947303771973,1.0107,0.44135,0.0,2.382473088972503,2.211279788339096,-2.3627049150617494
771,1.382141351699829,1.0107,0.44185,0.0,2.377560207290303,2.2156957281842464,-2.3581559130419056
772,1.383655071258545,1.0107,0.44235,0.0,2.3812362255814445,2.215853325889843,-2.3663757966886334
773,1.3851499557495117,1.0107,0.44285,0.0,2.3673278386589303,2.2132466100533157,-2.3509528115996314
774,1.3866369724273682,1.0107,0.44335,0.0,2.372738120512654,2.2072356132164415,-2.3615778814304327
775,1.3881797790527344,1.0107,0.44385,0.0,2.3746167871388644,2.2097175108777387,-2.365625614244411
776,1.3896963596343994,1.0107,0.44435,0.0,2.367329263252885,2.2029349357310157,-2.370298680681738
777,1.3912394046783447,1.0107,0.44485,0.0,2.3594724303020613,2.204921843994635,-2.3797442780636486
778,1.392747402191162,1.0107,0.44535,0.0,2.3618794858330765,2.2032089533850474,-2.381284923531884
779,1.3942503929138184,1.0107,0.44585,0.0,2.367262322440119,2.201450729439,-2.387224656189592
780,1.3957593441009521,1.0107,0.44636,0.0,2.358287677085442,2.1991068423890843,-2.3850107354001664
781,1.3972463607788086,1.0107,0.44686,0.0,2.356120717003955,2.2020231977960294,-2.385962930719853
782,1.3990263938903809,1.0107,0.44736,0.0,2.3542018797821864,2.2008853533911013,-2.394393676483417
783,1.4005484580993652,1.0107,0.44786,0.0,2.3643422191703025,2.2006159605488294,-2.3919293965176425
784,1.4020709991455078,1.0107,0.44836,0.0,2.3696200752275987,2.20096487115851,-2.387902251534378
785,1.4035930633544922,1.0107,0.44886,0.0,2.369009080753074,2.2047050601185707,-2.3932348288953302
786,1.4051265716552734,1.0107,0.44936,0.0,2.378116170722716,2.202193972342982,-2.3889349516708975
787,1.4066162109375,1.0107,0.44986,0.0,2.3825302755887816,2.1906187000652397,-2.375831067494949
788,1.40812087059021,1.0107,0.45036,0.0,2.374355097463015,2.1951702638093766,-2.3925226021096937
789,1.4096250534057617,1.0107,0.45086,0.0,2.372214408688022,2.201867259470021,-2.3910107019348077
790,1.411153793334961,1.0107,0.45136,0.0,2.377689325253569,2.2049526244773068,-2.395886973700589
791,1.4127676486968994,1.0107,0.45186,0.0,2.379793087436725,2.2041235658957117,-2.4020621816326773
792,1.4147331714630127,1.0107,0.45236,0.0,2.376591687622696,2.1936516656401133,-2.3952599308753997
793,1.4164087772369385,1.0107,0.45286,0.0,2.374837031425438,2.186554164234822,-2.4001124009407113
794,1.4179279804229736,1.0107,0.45336,0.0,2.352761247423538,2.186266662362553,-2.3871774636456147
795,1.419426679611206,1.0107,0.45386,0.0,2.3619198008689883,2.178939236951745,-2.393519034753548
796,1.420928716659546,1.0107,0.45436,0.0,2.3646715308011315,2.1804818202276013,-2.3874939040600456
797,1.4224262237548828,1.0107,0.45486,0.0,2.359579841366197,2.181424323284444,-2.3846278109011845
798,1.4239368438720703,1.0107,0.45536,0.0,2.360044542639722,2.1820857833447342,-2.390520172502599
799,1.4254252910614014,1.0107,0.45586,0.0,2.3579175754925714,2.1751671704135873,-2.3834927373526296
800,1.4275190830230713,1.0107,0.45636,0.0,2.353393906911208,2.1730481797293004,-2.3921933821665418
801,1.4293015003204346,1.0107,0.45686,0.0,2.3593073818662527,2.1732811875202103,-2.389645640310779
802,1.4309673309326172,1.0107,0.45737,0.0,2.3598864314610255,2.167897867392153,-2.3901348160844207
803,1.4328153133392334,1.0107,0.45787,0.0,2.360862845504956,2.1675960078904417,-2.3815861216511034
804,1.4350378513336182,1.0107,0.45837,0.0,2.3624539342051523,2.167162644157859,-2.387034007608769
805,1.4366230964660645,1.0107,0.45887,0.0,2.365322362138207,2.160852297171542,-2.3929830945910813
806,1.438157558441162,1.0107,0.45937,0.0,2.3583350960192417,2.1655045312019627,-2.3957256900289674
807,1.4396839141845703,1.0107,0.45987,0.0,2.3660100772455968,2.1634611997202327,-2.3903349100859863
